ID,Name,Track_ID,KpValue,KpCorrected_Trolley_Value
6436,BC_6436,TR_S_375_LCM,551114,-1147
6437,BC_6437,TR_S_375_LCM,551634,-1247
6439,BC_6439,TR_S_375_LCM,552854,-1147
6440,BC_6440,TR_S_375_LCM,553374,-1247
6442,BC_6442,TR_S_375_LCM,554614,-1347
6443,BC_6443,TR_S_375_LCM,555134,-1447
6444,BC_6444,TR_S_375_LCM,556354,-1347
6445,BC_6445,TR_S_375_LCM,556874,-1447
6446,BC_6446,TR_S_375_LCM,557814,-1347
6447,BC_6447,TR_S_375_LCM,558234,-1347
6449,BC_6449,TR_S_375_LCM,559554,-1347
6450,BC_6450,TR_S_375_LCM,559974,-1347
6451,BC_6451,TR_S_375_LCM,561014,-1347
6452,BC_6452,TR_S_375_LCM,561434,-1347
6453,BC_6453,TR_S_375_LCM,562754,-1347
6454,BC_6454,TR_S_375_LCM,563174,-1347
6455,BC_6455,TR_S_375_LCM,564371,-1084
6456,BC_6456,TR_S_375_LCM,564634,-1217
6457,BC_6457,TR_S_375_LCM,566111,-1084
6458,BC_6458,TR_S_375_LCM,566374,-1217
4858,BC_4858,TR_S_375_LCM,573800,-100
4483,BC_4483,TR_6C_MDW_MDW,577664,58
5489,BC_5489,TR_6C_MDW_MDW,581900,-13
4772,BC_4772,TR_6C_MDW_MDW,582300,24
4774,BC_4774,TR_6C_MDW_MDW,587578,-1169
4484,BC_4484,TR_6C_MDW_MDW,592000,35
2790,BC_2790,TR_6C_MDW_MDW,595588,18
2791,BC_2791,TR_6C_MDW_MDW,595878,11
2792,BC_2792,TR_6C_MDW_MDW,596268,-20
2793,BC_2793,TR_6C_MDW_MDW,597398,-3
4485,BC_4485,TR_6C_MDW_MDW,598788,29
4486,BC_4486,TR_6C_MDW_MDW,600988,-35
2794,BC_2794,TR_6C_MDW_MDW,604368,-55
2795,BC_2795,TR_6C_MDW_MDW,606108,0
2796,BC_2796,TR_6C_MDW_MDW,606428,-36
6755,BC_6755,TR_6D_MDW_DMZ,26800,30
4787,BC_4787,TR_6D_MDW_DMZ,30500,1707
5506,BC_5506,TR_6D_MDW_DMZ,34600,-28
5507,BC_5507,TR_6D_MDW_DMZ,43000,18
5508,BC_5508,TR_6D_MDW_DMZ,50000,-34
1474,BC_1474,TR_6D_MDW_DMZ,56300,-19
1475,BC_1475,TR_6D_MDW_DMZ,58400,6
5509,BC_5509,TR_6D_MDW_DMZ,67000,6
5510,BC_5510,TR_6D_MDW_DMZ,82957,4
5511,BC_5511,TR_6D_MDW_DMZ,99000,-42
5512,BC_5512,TR_6D_MDW_DMZ,115000,2
5513,BC_5513,TR_6D_MDW_DMZ,131000,-53
5514,BC_5514,TR_6D_MDW_DMZ,147000,-16
4788,BC_4788,TR_6D_MDW_DMZ,160812,-26
6756,BC_6756,TR_6D_MDW_DMZ,166912,22
2825,BC_2825,TR_6D_MDW_DMZ,169182,-34
2826,BC_2826,TR_6D_MDW_DMZ,169562,14
2827,BC_2827,TR_6D_MDW_DMZ,170982,-49
6757,BC_6757,TR_6D_MDW_DMZ,172472,-42
6758,BC_6758,TR_6D_MDW_DMZ,174472,-44
6759,BC_6759,TR_6D_MDW_DMZ,176472,-44
2828,BC_2828,TR_6D_MDW_DMZ,177962,-31
2829,BC_2829,TR_6D_MDW_DMZ,179382,-26
2830,BC_2830,TR_6D_MDW_DMZ,179762,-46
6760,BC_6760,TR_6D_MDW_DMZ,182032,-29
4789,BC_4789,TR_6D_MDW_DMZ,189132,-3
5515,BC_5515,TR_6D_MDW_DMZ,205200,29
5516,BC_5516,TR_6D_MDW_DMZ,221300,-68
1476,BC_1476,TR_6D_MDW_DMZ,229341,-5236
1477,BC_1477,TR_6D_MDW_DMZ,231441,20
4790,BC_4790,TR_6D_MDW_DMZ,240248,29
6761,BC_6761,TR_6D_MDW_DMZ,246348,10
2831,BC_2831,TR_6D_MDW_DMZ,248618,2
2832,BC_2832,TR_6D_MDW_DMZ,248998,-20
2833,BC_2833,TR_6D_MDW_DMZ,250418,-3
6762,BC_6762,TR_6D_MDW_DMZ,251908,6
6763,BC_6763,TR_6D_MDW_DMZ,253908,13
6765,BC_6765,TR_6D_MDW_DMZ,255908,80
2834,BC_2834,TR_6D_MDW_DMZ,257398,90
2835,BC_2835,TR_6D_MDW_DMZ,258818,34
2836,BC_2836,TR_6D_MDW_DMZ,259198,80
6766,BC_6766,TR_6D_MDW_DMZ,261468,20
4791,BC_4791,TR_6D_MDW_DMZ,267568,5
1490,BC_1490,TR_6E_DMZ_GPP,722500,22
1491,BC_1491,TR_6E_DMZ_GPP,724600,32
5524,BC_5524,TR_6E_DMZ_GPP,733100,37
5525,BC_5525,TR_6E_DMZ_GPP,749300,55
5527,BC_5527,TR_6E_DMZ_GPP,765500,6
4801,BC_4801,TR_6E_DMZ_GPP,777263,31
6788,BC_6788,TR_6E_DMZ_GPP,781673,-21
2879,BC_2879,TR_6E_DMZ_GPP,785003,-1
2880,BC_2880,TR_6E_DMZ_GPP,785393,39
2881,BC_2881,TR_6E_DMZ_GPP,787133,12
6789,BC_6789,TR_6E_DMZ_GPP,790513,-11
6790,BC_6790,TR_6E_DMZ_GPP,792713,5
2882,BC_2882,TR_6E_DMZ_GPP,794103,-30
2883,BC_2883,TR_6E_DMZ_GPP,795233,-17
2884,BC_2884,TR_6E_DMZ_GPP,795623,20
2885,BC_2885,TR_6E_DMZ_GPP,795913,17
6791,BC_6791,TR_6E_DMZ_GPP,798423,6
4802,BC_4802,TR_6E_DMZ_GPP,803923,-61
5631,BC_5631,TR_6E_DMZ_GPP,819000,-92
5528,BC_5528,TR_6E_DMZ_GPP,822500,-21
5529,BC_5529,TR_6E_DMZ_GPP,827000,-29
1492,BC_1492,TR_6E_DMZ_GPP,831000,43
1493,BC_1493,TR_6E_DMZ_GPP,833100,12
4803,BC_4803,TR_6E_DMZ_GPP,840000,35
6793,BC_6793,TR_6E_DMZ_GPP,846974,19
2886,BC_2886,TR_6E_DMZ_GPP,849484,2
2887,BC_2887,TR_6E_DMZ_GPP,849774,-4
2888,BC_2888,TR_6E_DMZ_GPP,850164,-35
2889,BC_2889,TR_6E_DMZ_GPP,851294,-29
6794,BC_6794,TR_6E_DMZ_GPP,852684,4
6795,BC_6795,TR_6E_DMZ_GPP,854884,-2
2892,BC_2892,TR_6E_DMZ_GPP,858264,40
2893,BC_2893,TR_6E_DMZ_GPP,860004,8
2894,BC_2894,TR_6E_DMZ_GPP,860394,9
6796,BC_6796,TR_6E_DMZ_GPP,863724,21
4804,BC_4804,TR_6E_DMZ_GPP,868134,14
1494,BC_1494,TR_6E_DMZ_GPP,880590,-35
1495,BC_1495,TR_6E_DMZ_GPP,882690,-15
5530,BC_5530,TR_6E_DMZ_GPP,898790,-9
5531,BC_5531,TR_6E_DMZ_GPP,914790,-61
4805,BC_4805,TR_6E_DMZ_GPP,930404,27
6797,BC_6797,TR_6E_DMZ_GPP,936504,51
2895,BC_2895,TR_6E_DMZ_GPP,938774,-20
2896,BC_2896,TR_6E_DMZ_GPP,939154,-4
2897,BC_2897,TR_6E_DMZ_GPP,940574,-14
6798,BC_6798,TR_6E_DMZ_GPP,942064,-93
6799,BC_6799,TR_6E_DMZ_GPP,944064,22
6800,BC_6800,TR_6E_DMZ_GPP,945897,-4
2898,BC_2898,TR_6E_DMZ_GPP,947554,-22
2899,BC_2899,TR_6E_DMZ_GPP,948974,-34
2900,BC_2900,TR_6E_DMZ_GPP,949354,41
6801,BC_6801,TR_6E_DMZ_GPP,951624,-33
4806,BC_4806,TR_6E_DMZ_GPP,957724,-94
1496,BC_1496,TR_6E_DMZ_GPP,971017,40
1497,BC_1497,TR_6E_DMZ_GPP,973117,10
5532,BC_5532,TR_6E_DMZ_GPP,981117,11
5533,BC_5533,TR_6E_DMZ_GPP,994117,-14
4807,BC_4807,TR_6E_DMZ_GPP,1000779,-12
6802,BC_6802,TR_6E_DMZ_GPP,1006279,0
2901,BC_2901,TR_6E_DMZ_GPP,1008789,-5
2902,BC_2902,TR_6E_DMZ_GPP,1009079,-14
2903,BC_2903,TR_6E_DMZ_GPP,1009469,25
6584,BC_6584,TR_6E_DMZ_GPP,1010599,39
6804,BC_6804,TR_6E_DMZ_GPP,1011989,7
6805,BC_6805,TR_6E_DMZ_GPP,1014189,24
2904,BC_2904,TR_6E_DMZ_GPP,1017569,8
2907,BC_2907,TR_6E_DMZ_GPP,1019309,-14
6585,BC_6585,TR_6E_DMZ_GPP,1019699,26
6806,BC_6806,TR_6E_DMZ_GPP,1021300,67
1498,BC_1498,TR_6E_DMZ_GPP,1021800,69
1499,BC_1499,TR_6E_DMZ_GPP,1023900,39
4808,BC_4808,TR_6E_DMZ_GPP,1024549,-38
6807,BC_6807,TR_6E_DMZ_GPP,1033310,-11
6598,BC_6598,TR_6E_DMZ_GPP,1036110,-33
2908,BC_2908,TR_6E_DMZ_GPP,1036690,-5
6599,BC_6599,TR_6E_DMZ_GPP,1037850,-58
2909,BC_2909,TR_6E_DMZ_GPP,1038430,-6
2910,BC_2910,TR_6E_DMZ_GPP,1039890,34
2911,BC_2911,TR_6E_DMZ_GPP,1041630,29
2912,BC_2912,TR_6E_DMZ_GPP,1043090,-7
2913,BC_2913,TR_6E_DMZ_GPP,1044830,-7
2914,BC_2914,TR_6E_DMZ_GPP,1046290,33
2916,BC_2916,TR_6E_DMZ_GPP,1048030,114
6886,BC_6886,TR_S_373_LCM,522500,100
4855,BC_4855,TR_S_373_LCM,527254,546
6887,BC_6887,TR_S_373_LCM,529454,57
6368,BC_6368,TR_S_373_LCM,532454,107
6369,BC_6369,TR_S_373_LCM,532834,57
6370,BC_6370,TR_S_373_LCM,534194,107
6371,BC_6371,TR_S_373_LCM,534574,57
6372,BC_6372,TR_S_373_LCM,536034,57
6373,BC_6373,TR_S_373_LCM,536454,57
6374,BC_6374,TR_S_373_LCM,537774,57
6376,BC_6376,TR_S_373_LCM,538194,57
6377,BC_6377,TR_S_373_LCM,539234,57
6378,BC_6378,TR_S_373_LCM,539654,57
6380,BC_6380,TR_S_373_LCM,540974,57
6381,BC_6381,TR_S_373_LCM,541394,57
6382,BC_6382,TR_S_373_LCM,542534,-43
6384,BC_6384,TR_S_373_LCM,542854,57
6385,BC_6385,TR_S_373_LCM,544274,-43
6386,BC_6386,TR_S_373_LCM,544594,57
6387,BC_6387,TR_S_373_LCM,546554,-763
6389,BC_6389,TR_S_373_LCM,546934,-723
6390,BC_6390,TR_S_373_LCM,548294,-763
6391,BC_6391,TR_S_373_LCM,548674,-723
6392,BC_6392,TR_S_373_LCM,550134,-1143
6393,BC_6393,TR_S_373_LCM,550554,-1143
6394,BC_6394,TR_S_373_LCM,551874,-1143
6396,BC_6396,TR_S_373_LCM,552294,-1143
6397,BC_6397,TR_S_373_LCM,553334,-1143
6398,BC_6398,TR_S_373_LCM,553754,-1143
6399,BC_6399,TR_S_373_LCM,555074,-1143
6400,BC_6400,TR_S_373_LCM,555494,-1143
6401,BC_6401,TR_S_373_LCM,556954,-1143
6402,BC_6402,TR_S_373_LCM,557511,-1370
6403,BC_6403,TR_S_373_LCM,558694,-1143
6404,BC_6404,TR_S_373_LCM,559251,-1370
6888,BC_6888,TR_S_373_LCM,561500,-569
4856,BC_4856,TR_S_373_LCM,564500,0
4860,BC_4860,TR_S_347_LCM,511724,-224
6890,BC_6890,TR_S_347_LCM,515000,700
6891,BC_6891,TR_S_347_LCM,525134,-334
6459,BC_6459,TR_S_347_LCM,528514,-1177
6460,BC_6460,TR_S_347_LCM,528834,-1167
6461,BC_6461,TR_S_347_LCM,530254,-1177
6462,BC_6462,TR_S_347_LCM,530574,-1167
6463,BC_6463,TR_S_347_LCM,531714,-847
6464,BC_6464,TR_S_347_LCM,532134,-847
6465,BC_6465,TR_S_347_LCM,533454,-847
6466,BC_6466,TR_S_347_LCM,533874,-847
6467,BC_6467,TR_S_347_LCM,534914,-847
6468,BC_6468,TR_S_347_LCM,535334,-847
6470,BC_6470,TR_S_347_LCM,536654,-847
6471,BC_6471,TR_S_347_LCM,537074,-847
6472,BC_6472,TR_S_347_LCM,538114,-847
6474,BC_6474,TR_S_347_LCM,538534,-847
6475,BC_6475,TR_S_347_LCM,539854,-847
6476,BC_6476,TR_S_347_LCM,540274,-847
6477,BC_6477,TR_S_347_LCM,541614,-1047
6478,BC_6478,TR_S_347_LCM,542134,-1147
6479,BC_6479,TR_S_347_LCM,543354,-1047
6480,BC_6480,TR_S_347_LCM,543874,-1147
6481,BC_6481,TR_S_347_LCM,544814,-1047
6482,BC_6482,TR_S_347_LCM,545234,-1047
6483,BC_6483,TR_S_347_LCM,546554,-1047
6484,BC_6484,TR_S_347_LCM,546974,-1047
6485,BC_6485,TR_S_347_LCM,548014,-1047
6486,BC_6486,TR_S_347_LCM,548434,-1047
6487,BC_6487,TR_S_347_LCM,549754,-1047
6488,BC_6488,TR_S_347_LCM,550174,-1047
6489,BC_6489,TR_S_347_LCM,551214,-1047
6490,BC_6490,TR_S_347_LCM,551634,-1047
6492,BC_6492,TR_S_347_LCM,552954,-1047
6493,BC_6493,TR_S_347_LCM,553374,-1047
6494,BC_6494,TR_S_347_LCM,554614,-1147
6495,BC_6495,TR_S_347_LCM,555234,-1347
6496,BC_6496,TR_S_347_LCM,556354,-1147
6497,BC_6497,TR_S_347_LCM,556974,-1347
6498,BC_6498,TR_S_347_LCM,557814,-1147
6500,BC_6500,TR_S_347_LCM,558234,-1147
6501,BC_6501,TR_S_347_LCM,559554,-1147
6502,BC_6502,TR_S_347_LCM,559974,-1147
6503,BC_6503,TR_S_347_LCM,561014,-1147
6504,BC_6504,TR_S_347_LCM,561434,-1147
6505,BC_6505,TR_S_347_LCM,562754,-1147
6506,BC_6506,TR_S_347_LCM,563174,-1147
6507,BC_6507,TR_S_347_LCM,564371,-884
6508,BC_6508,TR_S_347_LCM,564634,-817
6509,BC_6509,TR_S_347_LCM,566111,-884
6511,BC_6511,TR_S_347_LCM,566374,-817
4863,BC_4863,TR_S_347_LCM,573800,-100
4487,BC_4487,TR_5C_MDW_MDW,577664,1
4776,BC_4776,TR_5C_MDW_MDW,583164,-50
4777,BC_4777,TR_5C_MDW_MDW,588496,-1190
4488,BC_4488,TR_5C_MDW_MDW,592700,24
2797,BC_2797,TR_5C_MDW_MDW,596506,-5
2800,BC_2800,TR_5C_MDW_MDW,596796,-10
2801,BC_2801,TR_5C_MDW_MDW,597186,25
2803,BC_2803,TR_5C_MDW_MDW,598316,32
4489,BC_4489,TR_5C_MDW_MDW,599706,-5
4491,BC_4491,TR_5C_MDW_MDW,601906,-4
2805,BC_2805,TR_5C_MDW_MDW,605286,-44
2806,BC_2806,TR_5C_MDW_MDW,607026,-72
2807,BC_2807,TR_5C_MDW_MDW,607416,-37
4778,BC_4778,TR_5D_MDW_DMZ,27500,-11
4780,BC_4780,TR_5D_MDW_DMZ,30200,-772
5490,BC_5490,TR_5D_MDW_DMZ,35600,17
5491,BC_5491,TR_5D_MDW_DMZ,44000,18
5492,BC_5492,TR_5D_MDW_DMZ,52600,13
5493,BC_5493,TR_5D_MDW_DMZ,61200,-10
1470,BC_1470,TR_5D_MDW_DMZ,69800,-14
1471,BC_1471,TR_5D_MDW_DMZ,71900,17
5494,BC_5494,TR_5D_MDW_DMZ,80500,8
5495,BC_5495,TR_5D_MDW_DMZ,96800,-43
5497,BC_5497,TR_5D_MDW_DMZ,113100,-43
5499,BC_5499,TR_5D_MDW_DMZ,129400,10
5500,BC_5500,TR_5D_MDW_DMZ,145700,77
4782,BC_4782,TR_5D_MDW_DMZ,161900,56
4492,BC_4492,TR_5D_MDW_DMZ,168694,51
2809,BC_2809,TR_5D_MDW_DMZ,170964,74
2810,BC_2810,TR_5D_MDW_DMZ,171344,49
2811,BC_2811,TR_5D_MDW_DMZ,172764,55
4494,BC_4494,TR_5D_MDW_DMZ,174254,62
4495,BC_4495,TR_5D_MDW_DMZ,176254,-9
4497,BC_4497,TR_5D_MDW_DMZ,178254,-13
2814,BC_2814,TR_5D_MDW_DMZ,179744,65
2815,BC_2815,TR_5D_MDW_DMZ,181164,2
2816,BC_2816,TR_5D_MDW_DMZ,181544,46
4498,BC_4498,TR_5D_MDW_DMZ,183814,-9
4783,BC_4783,TR_5D_MDW_DMZ,190500,7
5503,BC_5503,TR_5D_MDW_DMZ,206573,48
5504,BC_5504,TR_5D_MDW_DMZ,213000,44
5505,BC_5505,TR_5D_MDW_DMZ,228000,-50
1472,BC_1472,TR_5D_MDW_DMZ,231456,-2010
1473,BC_1473,TR_5D_MDW_DMZ,233556,-32
4784,BC_4784,TR_5D_MDW_DMZ,242096,-6
4499,BC_4499,TR_5D_MDW_DMZ,248196,-39
2817,BC_2817,TR_5D_MDW_DMZ,250466,-22
2818,BC_2818,TR_5D_MDW_DMZ,250846,-45
2819,BC_2819,TR_5D_MDW_DMZ,252266,-37
6750,BC_6750,TR_5D_MDW_DMZ,253756,-26
6751,BC_6751,TR_5D_MDW_DMZ,255756,-100
6752,BC_6752,TR_5D_MDW_DMZ,257756,-26
2820,BC_2820,TR_5D_MDW_DMZ,259246,-17
2821,BC_2821,TR_5D_MDW_DMZ,260666,-7
2822,BC_2822,TR_5D_MDW_DMZ,261046,-28
6753,BC_6753,TR_5D_MDW_DMZ,263316,-13
4785,BC_4785,TR_5D_MDW_DMZ,270858,2
1478,BC_1478,TR_5E_DMZ_GPP,725000,91
1479,BC_1479,TR_5E_DMZ_GPP,727100,66
5517,BC_5517,TR_5E_DMZ_GPP,735600,70
5518,BC_5518,TR_5E_DMZ_GPP,751600,6
5519,BC_5519,TR_5E_DMZ_GPP,767600,-24
4792,BC_4792,TR_5E_DMZ_GPP,776251,-41
6767,BC_6767,TR_5E_DMZ_GPP,780661,-31
2837,BC_2837,TR_5E_DMZ_GPP,783991,-2
2838,BC_2838,TR_5E_DMZ_GPP,784381,40
2839,BC_2839,TR_5E_DMZ_GPP,786121,12
6768,BC_6768,TR_5E_DMZ_GPP,789501,-12
6769,BC_6769,TR_5E_DMZ_GPP,791701,4
2840,BC_2840,TR_5E_DMZ_GPP,793091,-29
2841,BC_2841,TR_5E_DMZ_GPP,794221,-17
2843,BC_2843,TR_5E_DMZ_GPP,794611,-50
2844,BC_2844,TR_5E_DMZ_GPP,794901,-51
6770,BC_6770,TR_5E_DMZ_GPP,797411,-63
4793,BC_4793,TR_5E_DMZ_GPP,802911,-43
5630,BC_5630,TR_5E_DMZ_GPP,818000,6
5520,BC_5520,TR_5E_DMZ_GPP,821500,18
5521,BC_5521,TR_5E_DMZ_GPP,827000,-37
1480,BC_1480,TR_5E_DMZ_GPP,831000,34
1482,BC_1482,TR_5E_DMZ_GPP,833100,-3
4794,BC_4794,TR_5E_DMZ_GPP,840285,19
6771,BC_6771,TR_5E_DMZ_GPP,845857,-9
2845,BC_2845,TR_5E_DMZ_GPP,848367,51
2848,BC_2848,TR_5E_DMZ_GPP,848657,49
2849,BC_2849,TR_5E_DMZ_GPP,849047,14
2850,BC_2850,TR_5E_DMZ_GPP,850177,27
6772,BC_6772,TR_5E_DMZ_GPP,851567,-4
6773,BC_6773,TR_5E_DMZ_GPP,853767,-5
2851,BC_2851,TR_5E_DMZ_GPP,857147,49
2852,BC_2852,TR_5E_DMZ_GPP,858887,4
2854,BC_2854,TR_5E_DMZ_GPP,859277,1
6774,BC_6774,TR_5E_DMZ_GPP,862607,-54
4795,BC_4795,TR_5E_DMZ_GPP,867017,-1
1483,BC_1483,TR_5E_DMZ_GPP,879790,-46
1484,BC_1484,TR_5E_DMZ_GPP,881890,-18
5522,BC_5522,TR_5E_DMZ_GPP,897890,6
5523,BC_5523,TR_5E_DMZ_GPP,913890,39
4796,BC_4796,TR_5E_DMZ_GPP,929285,30
6775,BC_6775,TR_5E_DMZ_GPP,935385,-2
2855,BC_2855,TR_5E_DMZ_GPP,937655,-13
2856,BC_2856,TR_5E_DMZ_GPP,938035,-14
2857,BC_2857,TR_5E_DMZ_GPP,939455,-16
6776,BC_6776,TR_5E_DMZ_GPP,940945,-26
6778,BC_6778,TR_5E_DMZ_GPP,942945,-49
6779,BC_6779,TR_5E_DMZ_GPP,944836,20
2858,BC_2858,TR_5E_DMZ_GPP,946435,-17
2859,BC_2859,TR_5E_DMZ_GPP,947855,-27
2860,BC_2860,TR_5E_DMZ_GPP,948235,-25
6780,BC_6780,TR_5E_DMZ_GPP,950505,-28
4798,BC_4798,TR_5E_DMZ_GPP,956664,-63
1486,BC_1486,TR_5E_DMZ_GPP,972664,-100
1487,BC_1487,TR_5E_DMZ_GPP,974764,-128
6781,BC_6781,TR_5E_DMZ_GPP,984300,-7
4799,BC_4799,TR_5E_DMZ_GPP,999649,-35
6782,BC_6782,TR_5E_DMZ_GPP,1005149,35
2861,BC_2861,TR_5E_DMZ_GPP,1007659,19
2862,BC_2862,TR_5E_DMZ_GPP,1007949,16
2863,BC_2863,TR_5E_DMZ_GPP,1008339,52
2864,BC_2864,TR_5E_DMZ_GPP,1009469,62
6783,BC_6783,TR_5E_DMZ_GPP,1010859,31
6784,BC_6784,TR_5E_DMZ_GPP,1013059,41
2866,BC_2866,TR_5E_DMZ_GPP,1016439,20
2867,BC_2867,TR_5E_DMZ_GPP,1018179,-6
2868,BC_2868,TR_5E_DMZ_GPP,1018569,32
4800,BC_4800,TR_5E_DMZ_GPP,1019000,-40
1488,BC_1488,TR_5E_DMZ_GPP,1021000,19
1489,BC_1489,TR_5E_DMZ_GPP,1023100,-8
6786,BC_6786,TR_5E_DMZ_GPP,1024242,202
6787,BC_6787,TR_5E_DMZ_GPP,1032152,14
6596,BC_6596,TR_5E_DMZ_GPP,1035082,30
2869,BC_2869,TR_5E_DMZ_GPP,1035532,-22
6597,BC_6597,TR_5E_DMZ_GPP,1036822,16
2870,BC_2870,TR_5E_DMZ_GPP,1037272,-35
2872,BC_2872,TR_5E_DMZ_GPP,1038732,9
2873,BC_2873,TR_5E_DMZ_GPP,1040472,5
2874,BC_2874,TR_5E_DMZ_GPP,1041932,-35
2875,BC_2875,TR_5E_DMZ_GPP,1043672,-42
2877,BC_2877,TR_5E_DMZ_GPP,1045132,7
2878,BC_2878,TR_5E_DMZ_GPP,1046872,0
6899,BC_6899,TR_S_367_EOT_LCM,525874,0
4869,BC_4869,TR_S_367_EOT_LCM,531584,0
6900,BC_6900,TR_S_367_EOT_LCM,533784,0
6559,BC_6559,TR_S_367_EOT_LCM,537164,0
6560,BC_6560,TR_S_367_EOT_LCM,538904,0
6892,BC_6892,TR_S_317_LCM,480652,35053
4865,BC_4865,TR_S_317_LCM,486152,24053
5625,BC_5625,TR_S_317_LCM,490400,-3668
5626,BC_5626,TR_S_317_LCM,498400,332
5627,BC_5627,TR_S_317_LCM,506400,0
5628,BC_5628,TR_S_317_LCM,515000,0
6512,BC_6512,TR_S_317_LCM,524734,2261
6513,BC_6513,TR_S_317_LCM,526474,941
4866,BC_4866,TR_S_317_LCM,529934,-7119
6893,BC_6893,TR_S_317_LCM,532134,-8519
6515,BC_6515,TR_S_317_LCM,535514,-6779
6516,BC_6516,TR_S_317_LCM,537254,-8099
6517,BC_6517,TR_S_317_LCM,545984,0
6518,BC_6518,TR_S_317_LCM,546114,-15919
6519,BC_6519,TR_S_317_LCM,547724,0
6520,BC_6520,TR_S_317_LCM,547854,-17239
6521,BC_6521,TR_S_317_LCM,549314,-17379
6522,BC_6522,TR_S_317_LCM,549734,-17379
6523,BC_6523,TR_S_317_LCM,551054,-17659
6524,BC_6524,TR_S_317_LCM,551474,-17659
6525,BC_6525,TR_S_317_LCM,552514,-17379
6526,BC_6526,TR_S_317_LCM,552934,-17379
6528,BC_6528,TR_S_317_LCM,554254,-17659
6530,BC_6530,TR_S_317_LCM,554674,-17659
6531,BC_6531,TR_S_317_LCM,555264,-16929
6532,BC_6532,TR_S_317_LCM,556134,-17379
6533,BC_6533,TR_S_317_LCM,557004,-10395
6534,BC_6534,TR_S_317_LCM,557874,-10895
4867,BC_4867,TR_S_317_LCM,563454,-15095
6894,BC_6894,TR_S_317_LCM,567000,-18281
6895,BC_6895,TR_S_421_LCM,543000,400
6535,BC_6535,TR_S_421_LCM,545734,570
6536,BC_6536,TR_S_421_LCM,546114,520
6537,BC_6537,TR_S_421_LCM,547474,570
6538,BC_6538,TR_S_421_LCM,547854,520
6539,BC_6539,TR_S_421_LCM,549314,520
6540,BC_6540,TR_S_421_LCM,549734,520
6541,BC_6541,TR_S_421_LCM,551054,520
6543,BC_6543,TR_S_421_LCM,551474,520
6545,BC_6545,TR_S_421_LCM,552514,520
6546,BC_6546,TR_S_421_LCM,552934,520
6547,BC_6547,TR_S_421_LCM,554254,520
6548,BC_6548,TR_S_421_LCM,554674,520
6549,BC_6549,TR_S_421_LCM,555514,1140
6550,BC_6550,TR_S_421_LCM,556134,850
6551,BC_6551,TR_S_421_LCM,557254,1140
6553,BC_6553,TR_S_421_LCM,557874,850
4844,BC_4844,TR_6B_MDW_MDW,584700,-47
6869,BC_6869,TR_6B_MDW_MDW,589196,-3568
4845,BC_4845,TR_5B_MDW_MDW,585896,-101
6870,BC_6870,TR_5B_MDW_MDW,589500,-47
4480,BC_4480,TR_S_627_EOT_BLW,916400,11
4771,BC_4771,TR_S_627_EOT_BLW,921182,27
4481,BC_4481,TR_S_627_EOT_BLW,924200,25
2751,BC_2751,TR_S_627_EOT_BLW,926762,19
2752,BC_2752,TR_S_627_EOT_BLW,928502,-11
2754,BC_2754,TR_S_627_EOT_BLW,929962,17
2756,BC_2756,TR_S_627_EOT_BLW,931702,-17
2757,BC_2757,TR_S_627_EOT_BLW,933162,16
2758,BC_2758,TR_S_627_EOT_BLW,934902,-24
2759,BC_2759,TR_S_627_EOT_BLW,938195,-580
2760,BC_2760,TR_S_627_EOT_BLW,939935,-11
4873,BC_4873,TR_S_673_EOT_GN,1254600,-8
6903,BC_6903,TR_S_673_EOT_GN,1255608,-36
2761,BC_2761,TR_S_673_EOT_GN,1258988,-15
2763,BC_2763,TR_S_673_EOT_GN,1260728,-11
2767,BC_2767,TR_S_673_EOT_GN,1262188,4
2768,BC_2768,TR_S_673_EOT_GN,1263928,35
2769,BC_2769,TR_S_673_EOT_GN,1265388,13
2770,BC_2770,TR_S_673_EOT_GN,1267128,15
2771,BC_2771,TR_S_673_EOT_GN,1268588,-10
2772,BC_2772,TR_S_673_EOT_GN,1270328,-32
2773,BC_2773,TR_S_673_EOT_GN,1272822,-8
2774,BC_2774,TR_S_673_EOT_GN,1274562,-3
4874,BC_4874,TR_S_671_EOT_GN,1256000,29
4482,BC_4482,TR_S_671_EOT_GN,1257116,-7
2775,BC_2775,TR_S_671_EOT_GN,1260496,15
2776,BC_2776,TR_S_671_EOT_GN,1262236,46
2778,BC_2778,TR_S_671_EOT_GN,1263696,35
2780,BC_2780,TR_S_671_EOT_GN,1265436,17
2781,BC_2781,TR_S_671_EOT_GN,1266896,65
2782,BC_2782,TR_S_671_EOT_GN,1268636,14
2783,BC_2783,TR_S_671_EOT_GN,1270096,51
2784,BC_2784,TR_S_671_EOT_GN,1271836,36
2785,BC_2785,TR_S_671_EOT_GN,1274233,-1
2786,BC_2786,TR_S_671_EOT_GN,1275973,-32
4809,BC_4809,TR_S_517_EOS_DMZ,268000,60
5535,BC_5535,TR_S_517_EOS_DMZ,276600,-13
5632,BC_5632,TR_S_517_EOS_DMZ,285200,-37
4877,BC_4877,TR_S_517_EOS_DMZ,293309,-41
6586,BC_6586,TR_S_517_EOS_DMZ,295619,-74
6587,BC_6587,TR_S_517_EOS_DMZ,297359,-58
6905,BC_6905,TR_S_517_EOS_DMZ,299739,-92
4878,BC_4878,TR_S_517_EOS_DMZ,302939,-43
6906,BC_6906,TR_S_517_EOS_DMZ,306719,-120
