ID,Track_ID,Kp_BeginValue,Kp_BeginCorrected_Trolley_Value,Curve_Radius,Real_Grade
2240,TR_2A_CS_GN,601500,0,1,13
2241,TR_2A_CS_GN,604000,0,1,14
2242,TR_2A_CS_GN,606400,0,1,14
2243,TR_2A_CS_GN,608900,0,1,13
2244,TR_2A_CS_GN,611500,0,1,18
2245,TR_2A_CS_GN,629000,0,1,26
2246,TR_2A_CS_GN,631500,0,1,32
2247,TR_2A_CS_GN,634000,0,1,32
2248,TR_2A_CS_GN,636500,0,1,32
2249,TR_2A_CS_GN,639000,0,1,35
2250,TR_2A_CS_GN,629300,0,1,43
2251,TR_2A_CS_GN,631800,0,1,53
2252,TR_2A_CS_GN,634045,0,1,58
2253,TR_2A_CS_GN,636545,0,1,60
2254,TR_2A_CS_GN,639045,0,1,59
2255,TR_2A_CS_GN,641545,0,1,61
2256,TR_2A_CS_GN,644045,0,1,67
2257,TR_2A_CS_GN,646545,0,1,66
2258,TR_2A_CS_GN,649045,0,1,67
2259,TR_2A_CS_GN,651545,0,1,67
2260,TR_2A_CS_GN,654045,0,1,72
2261,TR_2A_CS_GN,656545,0,1,82
2262,TR_2A_CS_GN,659045,0,1,84
2263,TR_2A_CS_GN,661545,0,1,72
2264,TR_2A_CS_GN,664045,0,1,60
2265,TR_2A_CS_GN,666545,0,1,49
2266,TR_2A_CS_GN,669045,0,1,60
2267,TR_2A_CS_GN,671545,0,1,64
2268,TR_2A_CS_GN,674045,0,1,61
2269,TR_2A_CS_GN,676545,0,1,41
2270,TR_2A_CS_GN,679045,0,1,21
2271,TR_2A_CS_GN,681545,0,1,12
2272,TR_2A_CS_GN,684045,0,1,7
2273,TR_2A_CS_GN,686545,0,1,2
2274,TR_2A_CS_GN,689045,0,1,5
2275,TR_2A_CS_GN,691545,0,1,5
2276,TR_2A_CS_GN,694045,0,1,2
2277,TR_2A_CS_GN,696545,0,1,-16
2278,TR_2A_CS_GN,699045,0,1,-45
2279,TR_2A_CS_GN,701545,0,1,-74
2280,TR_2A_CS_GN,704045,0,1,-105
2281,TR_2A_CS_GN,706545,0,1,-129
2282,TR_2A_CS_GN,709045,0,1,-142
2283,TR_2A_CS_GN,711545,0,1,-137
2284,TR_2A_CS_GN,714045,0,1,-116
2285,TR_2A_CS_GN,716545,0,1,-94
2286,TR_2A_CS_GN,719045,0,1,-79
2287,TR_2A_CS_GN,721545,0,1,-77
2288,TR_2A_CS_GN,724045,0,1,-80
2289,TR_2A_CS_GN,726545,0,1,-80
2290,TR_2A_CS_GN,729045,0,1,-69
2291,TR_2A_CS_GN,731545,0,1,-46
2292,TR_2A_CS_GN,734045,0,1,-28
2293,TR_2A_CS_GN,736545,0,1,-10
2294,TR_2A_CS_GN,739045,0,1,1
2295,TR_2A_CS_GN,741545,0,1,12
2296,TR_2A_CS_GN,744045,0,1,18
2297,TR_2A_CS_GN,746545,0,1,12
2298,TR_2A_CS_GN,749045,0,1,6
2299,TR_2A_CS_GN,751545,0,1,-3
2300,TR_2A_CS_GN,754045,0,1,1
2301,TR_2A_CS_GN,756545,0,1,-5
2302,TR_2A_CS_GN,759045,0,1,-6
2303,TR_2A_CS_GN,761545,0,1,-2
2304,TR_2A_CS_GN,764045,0,1,-3
2305,TR_2A_CS_GN,766545,0,1,-24
2306,TR_2A_CS_GN,769045,0,1,-74
2307,TR_2A_CS_GN,771545,0,1,-106
2308,TR_2A_CS_GN,774045,0,1,-92
2309,TR_2A_CS_GN,776545,0,1,-55
2310,TR_2A_CS_GN,779045,0,1,-19
2311,TR_2A_CS_GN,781545,0,1,-8
2312,TR_2A_CS_GN,784045,0,1,7
2313,TR_2A_CS_GN,786545,0,1,11
2314,TR_2A_CS_GN,789045,0,1,10
2315,TR_2A_CS_GN,791545,0,1,6
2316,TR_2A_CS_GN,796231,0,1,6
2317,TR_2A_CS_GN,798731,0,1,7
2318,TR_2A_CS_GN,801231,0,1,10
2319,TR_2A_CS_GN,803731,0,1,8
2320,TR_2A_CS_GN,806231,0,1,11
2321,TR_2A_CS_GN,808731,0,1,11
2322,TR_2A_CS_GN,811231,0,1,13
2323,TR_2A_CS_GN,813731,0,1,11
2324,TR_2A_CS_GN,814230,0,1,7
2325,TR_2A_CS_GN,816730,0,1,8
2326,TR_2A_CS_GN,819230,0,1,8
2327,TR_2A_CS_GN,821730,0,1,10
2328,TR_2A_CS_GN,824230,0,1,11
2329,TR_2A_CS_GN,826730,0,1,11
2330,TR_2A_CS_GN,829330,0,1,11
2331,TR_2A_CS_GN,831730,0,1,9
2332,TR_2A_CS_GN,834230,0,1,9
2333,TR_2A_CS_GN,836830,0,1,8
2334,TR_2A_CS_GN,839230,0,1,7
2335,TR_2A_CS_GN,841730,0,1,2
2336,TR_2A_CS_GN,844230,0,1,0
2337,TR_2A_CS_GN,846730,0,1,0
2338,TR_2A_CS_GN,849330,0,1,-3
2339,TR_2A_CS_GN,851730,0,1,-8
2340,TR_2A_CS_GN,854330,0,1,-19
2341,TR_2A_CS_GN,856730,0,1,-38
2342,TR_2A_CS_GN,859230,0,1,-55
2343,TR_2A_CS_GN,861730,0,1,-75
2344,TR_2A_CS_GN,864230,0,1,-85
2345,TR_2A_CS_GN,866730,0,1,-87
2346,TR_2A_CS_GN,869230,0,1,-80
2347,TR_2A_CS_GN,871730,0,1,-65
2348,TR_2A_CS_GN,874330,0,1,-44
2349,TR_2A_CS_GN,876730,0,1,-29
2350,TR_2A_CS_GN,879230,0,1,-13
2351,TR_2A_CS_GN,881830,0,1,-10
2352,TR_2A_CS_GN,884330,0,1,-9
2353,TR_2A_CS_GN,886830,0,1,-1
2354,TR_2A_CS_GN,889330,0,1,5
2355,TR_2A_CS_GN,891730,0,1,20
2356,TR_2A_CS_GN,894230,0,1,16
2357,TR_2A_CS_GN,896830,0,1,13
2358,TR_2A_CS_GN,899330,0,1,9
2359,TR_2A_CS_GN,901730,0,1,8
2360,TR_2A_CS_GN,904230,0,1,18
2361,TR_2A_CS_GN,906730,0,1,11
2362,TR_2A_CS_GN,909352,0,1,13
2363,TR_2A_CS_GN,913103,0,1,6
2364,TR_2A_CS_GN,915603,0,1,11
2365,TR_2A_CS_GN,918003,0,1,8
2366,TR_2A_CS_GN,920503,0,1,10
2367,TR_2A_CS_GN,923003,0,1,9
2368,TR_2A_CS_GN,925503,0,1,17
2369,TR_2A_CS_GN,928003,0,1,28
2370,TR_2A_CS_GN,930603,0,1,41
2371,TR_2A_CS_GN,933003,0,1,52
2372,TR_2A_CS_GN,935503,0,1,58
2373,TR_2A_CS_GN,938003,0,1,59
2374,TR_2A_CS_GN,940503,0,1,53
2375,TR_2A_CS_GN,943103,0,1,48
2376,TR_2A_CS_GN,945503,0,1,32
2377,TR_2A_CS_GN,948103,0,1,20
2378,TR_2A_CS_GN,950503,0,1,3
2379,TR_2A_CS_GN,953003,0,1,-3
2380,TR_2A_CS_GN,955503,0,1,-4
2381,TR_2A_CS_GN,958103,0,1,4
2382,TR_2A_CS_GN,960603,0,1,6
2383,TR_2A_CS_GN,963003,0,1,2
2384,TR_2A_CS_GN,965603,0,1,4
2385,TR_2A_CS_GN,968003,0,1,0
2386,TR_2A_CS_GN,970244,0,1,8
2387,TR_2A_CS_GN,972744,0,1,6
2388,TR_2A_CS_GN,975244,0,1,6
2389,TR_2A_CS_GN,977744,0,1,6
2390,TR_2A_CS_GN,980244,0,1,8
2391,TR_2A_CS_GN,982744,0,1,9
2392,TR_2A_CS_GN,985244,0,1,12
2393,TR_2A_CS_GN,987744,0,1,12
2394,TR_2A_CS_GN,990244,0,1,12
2395,TR_2A_CS_GN,992744,0,1,8
2396,TR_2A_CS_GN,996081,0,1,10
2397,TR_2A_CS_GN,998581,0,1,14
2398,TR_2A_CS_GN,1001081,0,1,15
2399,TR_2A_CS_GN,1003581,0,1,24
2400,TR_2A_CS_GN,1006081,0,1,24
2401,TR_2A_CS_GN,1008581,0,1,20
2402,TR_2A_CS_GN,1011081,0,1,17
2403,TR_2A_CS_GN,1013581,0,1,18
2404,TR_2A_CS_GN,1016081,0,1,19
2405,TR_2A_CS_GN,1018581,0,1,-2
2406,TR_2A_CS_GN,1021081,0,1,-47
2407,TR_2A_CS_GN,1023581,0,1,-127
2408,TR_2A_CS_GN,1026081,0,1,-197
2409,TR_2A_CS_GN,1028581,0,1,-246
2410,TR_2A_CS_GN,1031081,0,1,-258
2411,TR_2A_CS_GN,1033581,0,1,-242
2412,TR_2A_CS_GN,1036081,0,1,-225
2413,TR_2A_CS_GN,1038581,0,1,-207
2414,TR_2A_CS_GN,1041081,0,1,-185
2415,TR_2A_CS_GN,1043581,0,1,-141
2416,TR_2A_CS_GN,1046081,0,1,-75
2417,TR_2A_CS_GN,1048581,0,1,15
2418,TR_2A_CS_GN,1051081,0,1,79
2419,TR_2A_CS_GN,1053581,0,1,123
2420,TR_2A_CS_GN,1056081,0,1,147
2421,TR_2A_CS_GN,1058581,0,1,158
2422,TR_2A_CS_GN,1061081,0,1,166
2423,TR_2A_CS_GN,1063581,0,1,168
2424,TR_2A_CS_GN,1066081,0,1,169
2425,TR_2A_CS_GN,1068581,0,1,172
2426,TR_2A_CS_GN,1071081,0,1,177
2427,TR_2A_CS_GN,1073581,0,1,186
2428,TR_2A_CS_GN,1076081,0,1,185
2429,TR_2A_CS_GN,1078581,0,1,172
2430,TR_2A_CS_GN,1081081,0,1,148
2431,TR_2A_CS_GN,1083581,0,1,127
2432,TR_2A_CS_GN,1086081,0,1,113
2433,TR_2A_CS_GN,1088581,0,1,112
2434,TR_2A_CS_GN,1091081,0,1,112
2435,TR_2A_CS_GN,1093581,0,1,110
2436,TR_2A_CS_GN,1096081,0,1,117
2437,TR_2A_CS_GN,1098581,0,1,120
2438,TR_2A_CS_GN,1101081,0,1,127
2439,TR_2A_CS_GN,1103581,0,1,112
2440,TR_2A_CS_GN,1106081,0,1,91
2441,TR_2A_CS_GN,1108581,0,1,62
2442,TR_2A_CS_GN,1111081,0,1,36
2443,TR_2A_CS_GN,1113581,0,1,21
2444,TR_2A_CS_GN,1116081,0,1,4
2445,TR_2A_CS_GN,1118581,0,1,3
2446,TR_2A_CS_GN,1121081,0,1,-4
2447,TR_2A_CS_GN,1123581,0,1,4
2448,TR_2A_CS_GN,1126081,0,1,7
2449,TR_2A_CS_GN,1128581,0,1,1
2450,TR_2A_CS_GN,1131081,0,1,-2
2451,TR_2A_CS_GN,1133581,0,1,1
2452,TR_2A_CS_GN,1136081,0,1,15
2453,TR_2A_CS_GN,1138581,0,1,15
2454,TR_2A_CS_GN,1141081,0,1,6
2455,TR_2A_CS_GN,1143581,0,1,-29
2456,TR_2A_CS_GN,1146081,0,1,-71
2457,TR_2A_CS_GN,1148581,0,1,-113
2458,TR_2A_CS_GN,1151081,0,1,-157
2459,TR_2A_CS_GN,1153581,0,1,-165
2460,TR_2A_CS_GN,1156081,0,1,-143
2461,TR_2A_CS_GN,1158581,0,1,-91
2462,TR_2A_CS_GN,1161081,0,1,-45
2463,TR_2A_CS_GN,1163581,0,1,-22
2464,TR_2A_CS_GN,1166081,0,1,-12
2465,TR_2A_CS_GN,1168581,0,1,-4
2466,TR_2A_CS_GN,1171081,0,1,3
2467,TR_2A_CS_GN,1173581,0,1,8
2468,TR_2A_CS_GN,1176081,0,1,8
2469,TR_2A_CS_GN,1178581,0,1,12
2470,TR_2A_CS_GN,1181081,0,1,13
2471,TR_2A_CS_GN,1183581,0,1,7
2472,TR_2A_CS_GN,1186081,0,1,0
2473,TR_2A_CS_GN,1188581,0,1,4
2474,TR_2A_CS_GN,1191081,0,1,23
2475,TR_2A_CS_GN,1192316,0,1,42
2476,TR_2A_CS_GN,1194816,0,1,57
2477,TR_2A_CS_GN,1196351,0,1,68
2478,TR_2A_CS_GN,1198851,0,1,66
2479,TR_2A_CS_GN,1201351,0,1,68
2480,TR_2A_CS_GN,1203851,0,1,69
2481,TR_2A_CS_GN,1206351,0,1,71
2482,TR_2A_CS_GN,1208851,0,1,63
2483,TR_2A_CS_GN,1211351,0,1,46
2484,TR_2A_CS_GN,1213851,0,1,28
2485,TR_2A_CS_GN,1216351,0,1,17
2486,TR_2A_CS_GN,1218851,0,1,10
2487,TR_2A_CS_GN,1222386,0,1,7
2488,TR_2A_CS_GN,1224886,0,1,5
2489,TR_2A_CS_GN,1227386,0,1,11
2490,TR_2A_CS_GN,1229886,0,1,12
2491,TR_2A_CS_GN,1232386,0,1,13
2492,TR_2A_CS_GN,1234886,0,1,6
2493,TR_2A_CS_GN,1237386,0,1,6
2494,TR_2A_CS_GN,1239886,0,1,7
2495,TR_2A_CS_GN,1242386,0,1,4
2496,TR_2A_CS_GN,1244886,0,1,10
2497,TR_2A_CS_GN,1247698,0,1,11
2498,TR_2A_CS_GN,1250198,0,1,11
2499,TR_2A_CS_GN,1253627,0,1,13
2500,TR_2A_CS_GN,1256127,0,1,10
2501,TR_2A_CS_GN,1258627,0,1,11
2502,TR_2A_CS_GN,1261127,0,1,11
2503,TR_2A_CS_GN,1263627,0,1,7
2504,TR_2A_CS_GN,1266127,0,1,7
2505,TR_2A_CS_GN,1268627,0,1,10
2506,TR_2A_CS_GN,1271127,0,1,12
2507,TR_2A_CS_GN,1273627,0,1,15
2510,TR_1A_CS_GN,11168,1,1,0
2511,TR_1A_CS_GN,13692,0,1,0
2512,TR_1A_CS_GN,16192,0,1,0
2513,TR_1A_CS_GN,18692,0,1,0
2514,TR_1A_CS_GN,21192,0,1,-6
2515,TR_1A_CS_GN,24575,0,1,-6
2516,TR_1A_CS_GN,27075,0,1,-6
2517,TR_1A_CS_GN,29575,0,1,-2
2518,TR_1A_CS_GN,32075,0,1,0
2519,TR_1A_CS_GN,34169,0,1,8
2520,TR_1A_CS_GN,36669,0,1,15
2521,TR_1A_CS_GN,83299,0,1,22
2522,TR_1A_CS_GN,85799,0,1,22
2523,TR_1A_CS_GN,88299,0,1,20
2524,TR_1A_CS_GN,90799,0,1,20
2525,TR_1A_CS_GN,93399,0,1,20
2526,TR_1A_CS_GN,95799,0,1,20
2527,TR_1A_CS_GN,98299,0,1,20
2528,TR_1A_CS_GN,100799,0,1,20
2529,TR_1A_CS_GN,103399,0,1,20
2530,TR_1A_CS_GN,105799,0,1,20
2531,TR_1A_CS_GN,108299,0,1,20
2532,TR_1A_CS_GN,110799,0,1,20
2533,TR_1A_CS_GN,113299,0,1,20
2534,TR_1A_CS_GN,115799,0,1,19
2535,TR_1A_CS_GN,118299,0,1,13
2536,TR_1A_CS_GN,120899,0,1,7
2537,TR_1A_CS_GN,123299,0,1,0
2538,TR_1A_CS_GN,125799,0,1,0
2539,TR_1A_CS_GN,128299,0,1,0
2540,TR_1A_CS_GN,130799,0,1,0
2541,TR_1A_CS_GN,133299,0,1,0
2542,TR_1A_CS_GN,135799,0,1,0
2543,TR_1A_CS_GN,138299,0,1,0
2544,TR_1A_CS_GN,140799,0,1,0
2545,TR_1A_CS_GN,143299,0,1,0
2546,TR_1A_CS_GN,145799,0,1,-12
2547,TR_1A_CS_GN,148299,0,1,-24
2548,TR_1A_CS_GN,150799,0,1,-36
2549,TR_1A_CS_GN,153299,0,1,-39
2550,TR_1A_CS_GN,155799,0,1,-36
2551,TR_1A_CS_GN,158299,0,1,-30
2552,TR_1A_CS_GN,160799,0,1,-24
2553,TR_1A_CS_GN,163299,0,1,-18
2554,TR_1A_CS_GN,165799,0,1,-12
2555,TR_1A_CS_GN,168299,0,1,-5
2556,TR_1A_CS_GN,170799,0,1,0
2557,TR_1A_CS_GN,173399,0,1,0
2558,TR_1A_CS_GN,175899,0,1,0
2559,TR_1A_CS_GN,178299,0,1,0
2560,TR_1A_CS_GN,180899,0,1,0
2561,TR_1A_CS_GN,183299,0,1,0
2562,TR_1A_CS_GN,185799,0,1,0
2563,TR_1A_CS_GN,188299,0,1,0
2564,TR_1A_CS_GN,190799,0,1,0
2565,TR_1A_CS_GN,193299,0,1,-20
2566,TR_1A_CS_GN,195799,0,1,-20
2567,TR_1A_CS_GN,198299,0,1,-20
2568,TR_1A_CS_GN,200799,0,1,-20
2569,TR_1A_CS_GN,203299,0,1,-20
2570,TR_1A_CS_GN,205799,0,1,-19
2571,TR_1A_CS_GN,208299,0,1,-12
2572,TR_1A_CS_GN,210799,0,1,-6
2573,TR_1A_CS_GN,213399,0,1,0
2574,TR_1A_CS_GN,215899,0,1,0
2575,TR_1A_CS_GN,218399,0,1,0
2576,TR_1A_CS_GN,220799,0,1,0
2577,TR_1A_CS_GN,223399,0,1,0
2578,TR_1A_CS_GN,225799,0,1,5
2579,TR_1A_CS_GN,228299,0,1,11
2580,TR_1A_CS_GN,230799,0,1,17
2581,TR_1A_CS_GN,233299,0,1,20
2582,TR_1A_CS_GN,235799,0,1,20
2600,TR_1A_CS_GN,237755,0,1,20
2601,TR_1A_CS_GN,240255,0,1,20
2602,TR_1A_CS_GN,242755,0,1,20
2603,TR_1A_CS_GN,245255,0,1,20
2604,TR_1A_CS_GN,246874,0,1,20
2605,TR_1A_CS_GN,249374,0,1,20
2606,TR_1A_CS_GN,251874,0,1,20
2607,TR_1A_CS_GN,254374,0,1,20
2608,TR_1A_CS_GN,256874,0,1,20
2609,TR_1A_CS_GN,259374,0,1,20
2610,TR_1A_CS_GN,261874,0,1,20
2611,TR_1A_CS_GN,264374,0,1,20
2612,TR_1A_CS_GN,266874,0,1,20
2613,TR_1A_CS_GN,269374,0,1,20
2614,TR_1A_CS_GN,271874,0,1,20
2615,TR_1A_CS_GN,274374,0,1,16
2616,TR_1A_CS_GN,276874,0,1,7
2617,TR_1A_CS_GN,279374,0,1,-1
2618,TR_1A_CS_GN,281874,0,1,-8
2619,TR_1A_CS_GN,284374,0,1,-8
2620,TR_1A_CS_GN,286874,0,1,-8
2621,TR_1A_CS_GN,289374,0,1,-7
2622,TR_1A_CS_GN,291874,0,1,-4
2623,TR_1A_CS_GN,294374,0,1,-2
2624,TR_1A_CS_GN,296874,0,1,0
2625,TR_1A_CS_GN,299374,0,1,0
2626,TR_1A_CS_GN,301874,0,1,0
2627,TR_1A_CS_GN,304374,0,1,0
2628,TR_1A_CS_GN,306874,0,1,0
2629,TR_1A_CS_GN,309374,0,1,0
2630,TR_1A_CS_GN,311874,0,1,0
2631,TR_1A_CS_GN,314374,0,1,8
2632,TR_1A_CS_GN,316874,0,1,31
2633,TR_1A_CS_GN,319474,0,1,70
2634,TR_1A_CS_GN,321874,0,1,120
2635,TR_1A_CS_GN,324374,0,1,171
2636,TR_1A_CS_GN,326974,0,1,222
2637,TR_1A_CS_GN,329374,0,1,268
2638,TR_1A_CS_GN,331874,0,1,298
2639,TR_1A_CS_GN,334374,0,1,313
2640,TR_1A_CS_GN,336874,0,1,315
2641,TR_1A_CS_GN,339374,0,1,315
2642,TR_1A_CS_GN,341874,0,1,315
2643,TR_1A_CS_GN,344474,0,1,315
2644,TR_1A_CS_GN,346874,0,1,315
2645,TR_1A_CS_GN,349474,0,1,315
2646,TR_1A_CS_GN,351874,0,1,315
2647,TR_1A_CS_GN,354374,0,1,315
2648,TR_1A_CS_GN,356874,0,1,315
2649,TR_1A_CS_GN,359374,0,1,274
2650,TR_1A_CS_GN,361874,0,1,200
2651,TR_1A_CS_GN,364374,0,1,126
2652,TR_1A_CS_GN,366874,0,1,73
2653,TR_1A_CS_GN,369374,0,1,73
2654,TR_1A_CS_GN,371874,0,1,71
2655,TR_1A_CS_GN,374374,0,1,37
2656,TR_1A_CS_GN,376874,0,1,7
2657,TR_1A_CS_GN,380975,0,1,-32
2658,TR_1A_CS_GN,383475,0,1,-40
2659,TR_1A_CS_GN,385975,0,1,-43
2660,TR_1A_CS_GN,387449,0,1,-33
2661,TR_1A_CS_GN,389949,0,1,-24
2662,TR_1A_CS_GN,392449,0,1,-18
2663,TR_1A_CS_GN,394949,0,1,-11
2664,TR_1A_CS_GN,397449,0,1,-9
2665,TR_1A_CS_GN,399949,0,1,-9
2666,TR_1A_CS_GN,402449,0,1,-11
2667,TR_1A_CS_GN,404949,0,1,-15
2668,TR_1A_CS_GN,407449,0,1,-15
2669,TR_1A_CS_GN,409949,0,1,-16
2670,TR_1A_CS_GN,412449,0,1,-13
2671,TR_1A_CS_GN,414949,0,1,-22
2672,TR_1A_CS_GN,417449,0,1,-31
2673,TR_1A_CS_GN,419949,0,1,-39
2674,TR_1A_CS_GN,422449,0,1,-24
2675,TR_1A_CS_GN,424949,0,1,10
2676,TR_1A_CS_GN,427449,0,1,39
2677,TR_1A_CS_GN,429949,0,1,45
2678,TR_1A_CS_GN,432449,0,1,27
2679,TR_1A_CS_GN,434949,0,1,6
2680,TR_1A_CS_GN,437449,0,1,-6
2681,TR_1A_CS_GN,440715,0,1,-17
2682,TR_1A_CS_GN,443315,0,1,-29
2683,TR_1A_CS_GN,445179,0,1,-34
2684,TR_1A_CS_GN,447679,0,1,-39
2685,TR_1A_CS_GN,450179,0,1,-42
2686,TR_1A_CS_GN,452679,0,1,-49
2687,TR_1A_CS_GN,455179,0,1,-44
2688,TR_1A_CS_GN,457679,0,1,-29
2689,TR_1A_CS_GN,460179,0,1,-13
2690,TR_1A_CS_GN,462679,0,1,-6
2691,TR_1A_CS_GN,465179,0,1,-9
2692,TR_1A_CS_GN,467679,0,1,-13
2693,TR_1A_CS_GN,470179,0,1,-14
2694,TR_1A_CS_GN,472679,0,1,-19
2695,TR_1A_CS_GN,475179,0,1,-19
2696,TR_1A_CS_GN,477679,0,1,-16
2697,TR_1A_CS_GN,480800,0,1,-12
2698,TR_1A_CS_GN,483300,0,1,-3
2699,TR_1A_CS_GN,485800,0,1,2
2700,TR_1A_CS_GN,488400,0,1,6
2701,TR_1A_CS_GN,490900,0,1,10
2702,TR_1A_CS_GN,493300,0,1,13
2703,TR_1A_CS_GN,495800,0,1,30
2704,TR_1A_CS_GN,498300,0,1,47
2705,TR_1A_CS_GN,500800,0,1,67
2706,TR_1A_CS_GN,503300,0,1,72
2707,TR_1A_CS_GN,505800,0,1,71
2708,TR_1A_CS_GN,508400,0,1,65
2709,TR_1A_CS_GN,510800,0,1,62
2710,TR_1A_CS_GN,513300,0,1,47
2711,TR_1A_CS_GN,515800,0,1,26
2712,TR_1A_CS_GN,518300,0,1,1
2713,TR_1A_CS_GN,520800,0,1,-8
2714,TR_1A_CS_GN,523300,0,1,-10
2715,TR_1A_CS_GN,525800,0,1,-10
2716,TR_1A_CS_GN,528300,0,1,-11
2717,TR_1A_CS_GN,530800,0,1,-10
2718,TR_1A_CS_GN,533300,0,1,-9
2719,TR_1A_CS_GN,535800,0,1,-8
2720,TR_1A_CS_GN,538300,0,1,-7
2721,TR_1A_CS_GN,540800,0,1,-6
2722,TR_1A_CS_GN,543300,0,1,-3
2723,TR_1A_CS_GN,545800,0,1,-1
2724,TR_1A_CS_GN,548300,0,1,4
2725,TR_1A_CS_GN,552300,0,1,6
2726,TR_1A_CS_GN,554800,0,1,7
2727,TR_1A_CS_GN,557300,0,1,1
2728,TR_1A_CS_GN,559800,0,1,1
2729,TR_1A_CS_GN,562300,0,1,1
2730,TR_1A_CS_GN,564800,0,1,3
2731,TR_1A_CS_GN,567300,0,1,4
2732,TR_1A_CS_GN,569800,0,1,7
2733,TR_1A_CS_GN,572300,0,1,7
2734,TR_1A_CS_GN,574800,0,1,9
2735,TR_1A_CS_GN,577300,0,1,5
2736,TR_1A_CS_GN,579800,0,1,4
2737,TR_1A_CS_GN,582300,0,1,6
2738,TR_1A_CS_GN,584800,0,1,11
2739,TR_1A_CS_GN,587300,0,1,14
2740,TR_1A_CS_GN,589800,0,1,12
2741,TR_1A_CS_GN,592300,0,1,8
2742,TR_1A_CS_GN,589000,0,1,6
2743,TR_1A_CS_GN,591500,0,1,7
2744,TR_1A_CS_GN,594000,0,1,8
2745,TR_1A_CS_GN,596500,0,1,9
2746,TR_1A_CS_GN,599000,0,1,10
2747,TR_1A_CS_GN,601500,0,1,13
2748,TR_1A_CS_GN,604000,0,1,17
2749,TR_1A_CS_GN,606500,0,1,18
2750,TR_1A_CS_GN,609000,0,1,16
2751,TR_1A_CS_GN,611500,0,1,10
2752,TR_1A_CS_GN,619600,0,1,9
2753,TR_1A_CS_GN,622100,0,1,6
2754,TR_1A_CS_GN,624600,0,1,8
2755,TR_1A_CS_GN,627100,0,1,12
2756,TR_1A_CS_GN,629600,0,1,21
2757,TR_1A_CS_GN,629000,0,1,36
2758,TR_1A_CS_GN,631500,0,1,48
2759,TR_1A_CS_GN,634111,0,1,58
2760,TR_1A_CS_GN,636511,0,1,60
2761,TR_1A_CS_GN,639111,0,1,59
2762,TR_1A_CS_GN,641611,0,1,60
2763,TR_1A_CS_GN,644011,0,1,59
2764,TR_1A_CS_GN,646611,0,1,61
2765,TR_1A_CS_GN,649111,0,1,61
2766,TR_1A_CS_GN,651511,0,1,64
2767,TR_1A_CS_GN,654011,0,1,67
2768,TR_1A_CS_GN,656511,0,1,70
2769,TR_1A_CS_GN,659111,0,1,84
2770,TR_1A_CS_GN,661611,0,1,103
2771,TR_1A_CS_GN,664111,0,1,121
2772,TR_1A_CS_GN,666611,0,1,123
2773,TR_1A_CS_GN,669111,0,1,103
2774,TR_1A_CS_GN,671611,0,1,67
2775,TR_1A_CS_GN,674111,0,1,31
2776,TR_1A_CS_GN,676611,0,1,12
2777,TR_1A_CS_GN,679111,0,1,11
2778,TR_1A_CS_GN,681611,0,1,11
2779,TR_1A_CS_GN,684011,0,1,13
2780,TR_1A_CS_GN,686511,0,1,8
2781,TR_1A_CS_GN,689011,0,1,-3
2782,TR_1A_CS_GN,691611,0,1,-7
2783,TR_1A_CS_GN,694011,0,1,-5
2784,TR_1A_CS_GN,696611,0,1,-3
2785,TR_1A_CS_GN,699111,0,1,-11
2786,TR_1A_CS_GN,701611,0,1,-32
2787,TR_1A_CS_GN,704111,0,1,-60
2788,TR_1A_CS_GN,706511,0,1,-94
2789,TR_1A_CS_GN,709111,0,1,-126
2790,TR_1A_CS_GN,711611,0,1,-145
2791,TR_1A_CS_GN,714111,0,1,-141
2792,TR_1A_CS_GN,716611,0,1,-116
2793,TR_1A_CS_GN,719111,0,1,-90
2794,TR_1A_CS_GN,721511,0,1,-71
2795,TR_1A_CS_GN,724111,0,1,-69
2796,TR_1A_CS_GN,726611,0,1,-72
2797,TR_1A_CS_GN,729111,0,1,-74
2798,TR_1A_CS_GN,731611,0,1,-71
2799,TR_1A_CS_GN,734111,0,1,-53
2800,TR_1A_CS_GN,736611,0,1,-31
2801,TR_1A_CS_GN,739111,0,1,-9
2802,TR_1A_CS_GN,741511,0,1,6
2803,TR_1A_CS_GN,744111,0,1,7
2804,TR_1A_CS_GN,746511,0,1,15
2805,TR_1A_CS_GN,749011,0,1,10
2806,TR_1A_CS_GN,751611,0,1,7
2807,TR_1A_CS_GN,754111,0,1,1
2808,TR_1A_CS_GN,756511,0,1,8
2809,TR_1A_CS_GN,759111,0,1,12
2810,TR_1A_CS_GN,761611,0,1,12
2811,TR_1A_CS_GN,764111,0,1,10
2812,TR_1A_CS_GN,766511,0,1,-3
2813,TR_1A_CS_GN,769111,0,1,-15
2814,TR_1A_CS_GN,771611,0,1,-37
2815,TR_1A_CS_GN,774111,0,1,-47
2816,TR_1A_CS_GN,776611,0,1,-56
2817,TR_1A_CS_GN,779011,0,1,-49
2818,TR_1A_CS_GN,781611,0,1,-34
2819,TR_1A_CS_GN,784111,0,1,-17
2820,TR_1A_CS_GN,786511,0,1,-4
2821,TR_1A_CS_GN,789011,0,1,-2
2822,TR_1A_CS_GN,791511,0,1,-5
2823,TR_1A_CS_GN,794011,0,1,-2
2824,TR_1A_CS_GN,798536,0,1,3
2825,TR_1A_CS_GN,801036,0,1,4
2826,TR_1A_CS_GN,803536,0,1,5
