ID,Name,Basic_Multitrack_Zone_ID_List,Critical,Technical_Room_ID,Give_Take_Isolation_Zone_Characteristics_ID,SPKS_ID,Switch_Normal_ID_List,Switch_Reverse_ID_List,Signal_ID_List,Route_ID_List
2089,GTIZ_BN_W_11,BMZ_BN_1_11;BMZ_BN_3_21;BMZ_BN_3_23;BMZ_PA_50_1,Not Critical,TCR_SLW_M_1A_L,GTIZC_WZ,0,0,0,SI_110_D_SLW,R_7_SLW_111_LCM;R_7_SLW_111_LCM_C;R_3_SLW_15_SLW;R_3_SLW_15_SLW_C;R_100B_SLW_15_SLW;R_100B_SLW_15_SLW_C;R_1_OAS_15_SLW;R_1_OAS_15_SLW_C;R_2_OAS_15_SLW;R_2_OAS_15_SLW_C
2090,GTIZ_BN_W_13,BMZ_BN_5_13,Not Critical,TCR_SLW_M_1A_L,GTIZC_WZ,0,0,0,0,R_15_SLW_100A_SLW;R_24_SLW_100A_SLW;R_15_SLW_100A_SLW_C;R_24_SLW_100A_SLW_C
2091,GTIZ_BN_W_26,BMZ_BN_4_26;BMZ_BZ_5_11,Not Critical,TCR_OAS_M_4A_L,GTIZC_WZ,0,0,0,SI_4_1871_U_OAS;SI_4_D_OAS,R_15_SLW_2_OAS;R_24_SLW_2_OAS;R_15_SLW_2_OAS_C;R_24_SLW_2_OAS_C
2092,GTIZ_BN_W_10,BMZ_BN_4_10;BMZ_BN_4_20;BMZ_BN_4_22;BMZ_BN_4_24,Not Critical,TCR_SLW_M_1A_L,GTIZC_WZ,0,0,0,SI_26_D_SLW;SI_26_315_D_SLW,R_8_SLW_24_SLW;R_100B_SLW_24_SLW;R_8_SLW_24_SLW_C;R_100B_SLW_24_SLW_C;R_1_OAS_24_SLW;R_1_OAS_24_SLW_C
2093,GTIZ_AN_W_12,BMZ_AN_2_12;BMZ_AN_2_14;BMZ_AN_2_16;BMZ_AN_2_18,Not Critical,TCR_SLW_M_1A_L,GTIZC_WZ,0,0,0,SI_10_U_SLW;SI_14_313_D_SLW,0
2094,GTIZ_AN_W_13,BMZ_AN_1_13;BMZ_AN_1_15;BMZ_AN_1_17,Not Critical,TCR_SLW_M_1A_L,GTIZC_WZ,0,0,0,SI_5_U_SLW,R_111_LCM_7_SLW;R_111_LCM_7_SLW_C;R_7_MDW_11_SLW;R_15A_MDW_11_SLW;R_7_MDW_11_SLW_C;R_15A_MDW_11_SLW_C
2095,GTIZ_AZ_W_10,BMZ_AZ_2_10;BMZ_AZ_2_12,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_6_D_MDW,R_12_SLW_2_MDW;R_12_SLW_2_MDW_C;R_13_OAS_8_MDW;R_13_OAS_8_MDW_C;R_16A_MDW_16_SLW;R_16A_MDW_16_SLW_C
2096,GTIZ_AZ_W_11,BMZ_AZ_1_11;BMZ_AZ_1_13,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_5_D_MDW,R_10_OAS_7_MDW;R_10_OAS_7_MDW_C;R_7_SLW_1_MDW;R_7_SLW_1_MDW_C
2097,GTIZ_AZ_W_20,BMZ_AZ_2_20;BMZ_AZ_2_22,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_10_D_MDW,R_13_OAS_8_MDW;R_13_OAS_8_MDW_C;R_2_DMZ_8_MDW;R_2_DMZ_8_MDW_C;R_2_MDW_8_MDW;R_2_MDW_8_MDW_C
2098,GTIZ_AZ_W_21,BMZ_AZ_1_21;BMZ_AZ_1_23,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_9_D_MDW,R_1_DMZ_7_MDW;R_1_DMZ_7_MDW_C;R_10_OAS_7_MDW;R_10_OAS_7_MDW_C;R_1_MDW_7_MDW;R_1_MDW_7_MDW_C
2099,GTIZ_AZ_W_22,BMZ_AZ_4_20;BMZ_AZ_4_22;BMZ_AZ_4_24,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_20_D_MDW,R_2_MDW_16D_MDW;R_135D_LCM_16D_MDW;R_142D_LCM_16D_MDW;R_152D_LCM_16D_MDW;R_163D_LCM_16D_MDW;R_115D_LCM_16D_MDW;R_2_MDW_16D_MDW_C;R_135D_LCM_16D_MDW_C;R_142D_LCM_16D_MDW_C;R_152D_LCM_16D_MDW_C;R_163D_LCM_16D_MDW_C;R_115D_LCM_16D_MDW_C;R_180D_LCM_16D_MDW;R_180D_LCM_16D_MDW_C;R_13_OAS_16D_MDW;R_13_OAS_16D_MDW_C;R_2_SVT_16A_MDW;R_2_SVT_16A_MDW_C;R_1_DMZ_16A_MDW;R_1_DMZ_16A_MDW_C;R_1_SVT_16A_MDW;R_1_SVT_16A_MDW_C
2100,GTIZ_AZ_W_23,BMZ_AZ_3_21;BMZ_AZ_3_23;BMZ_AZ_3_25,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_19_D_MDW,R_1_MDW_15D_MDW;R_1_SVT_15A_MDW;R_10_OAS_15D_MDW;R_2_DMZ_15A_MDW;R_152D_LCM_15D_MDW;R_163D_LCM_15D_MDW;R_115D_LCM_15D_MDW;R_142D_LCM_15D_MDW;R_1_MDW_15D_MDW_C;R_1_SVT_15A_MDW_C;R_10_OAS_15D_MDW_C;R_2_DMZ_15A_MDW_C;R_152D_LCM_15D_MDW_C;R_163D_LCM_15D_MDW_C;R_115D_LCM_15D_MDW_C;R_142D_LCM_15D_MDW_C;R_135D_LCM_15D_MDW;R_180D_LCM_15D_MDW;R_2_SVT_15A_MDW;R_135D_LCM_15D_MDW_C;R_180D_LCM_15D_MDW_C;R_2_SVT_15A_MDW_C
2101,GTIZ_BZ_W_10,BMZ_BZ_6_12;BMZ_BZ_6_10,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_13_D_OAS,R_8_MDW_15_OAS;R_16A_MDW_15_OAS;R_8_MDW_15_OAS_C;R_16A_MDW_15_OAS_C
2102,GTIZ_BZ_W_13,BMZ_BZ_5_13;BMZ_BZ_5_15,Not Critical,TCR_OAS_M_4A_L,GTIZC_WZ,0,0,0,0,R_6_OAS_10_OAS;R_6_OAS_10_OAS_C;R_7_MDW_10_OAS;R_15A_MDW_10_OAS;R_7_MDW_10_OAS_C;R_10_OAS_15D_MDW_C;R_15A_MDW_10_OAS_C
2103,GTIZ_AZ_W_12,BMZ_AZ_4_12;BMZ_AZ_4_10,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_14_D_MDW,R_2_MDW_16D_MDW;R_135D_LCM_16D_MDW;R_142D_LCM_16D_MDW;R_152D_LCM_16D_MDW;R_163D_LCM_16D_MDW;R_115D_LCM_16D_MDW;R_2_MDW_16D_MDW_C;R_135D_LCM_16D_MDW_C;R_142D_LCM_16D_MDW_C;R_152D_LCM_16D_MDW_C;R_163D_LCM_16D_MDW_C;R_115D_LCM_16D_MDW_C;R_180D_LCM_16D_MDW;R_180D_LCM_16D_MDW_C
2104,GTIZ_AZ_W_13,BMZ_AZ_3_11;BMZ_AZ_3_13,Not Critical,TCR_MDW_M_1A_L,GTIZC_WZ,0,0,0,SI_13_D_MDW,R_1_MDW_15D_MDW;R_152D_LCM_15D_MDW;R_163D_LCM_15D_MDW;R_115D_LCM_15D_MDW;R_142D_LCM_15D_MDW;R_1_MDW_15D_MDW_C;R_152D_LCM_15D_MDW_C;R_163D_LCM_15D_MDW_C;R_115D_LCM_15D_MDW_C;R_142D_LCM_15D_MDW_C;R_135D_LCM_15D_MDW;R_180D_LCM_15D_MDW;R_135D_LCM_15D_MDW_C;R_180D_LCM_15D_MDW_C
2105,GTIZ_PA_W_1,BMZ_PA_3_1;BMZ_PA_50_3;BMZ_PA_3_2,Not Critical,TCR_LCM_M_1,GTIZC_WZ,0,0,0,SI_112_D_LCM,R_15_SLW_111_LCM;R_15_SLW_111_LCM_C;R_131_LCM_170_LCM;R_131_LCM_170_LCM_C;R_7_SLW_111_LCM;R_7_SLW_111_LCM_C;R_131_LCM_113D_LCM;R_131_LCM_113D_LCM_C
2106,GTIZ_PA_W_4,BMZ_PA_50_20;BMZ_PA_50_18;BMZ_PA_7_0;BMZ_PA_8_0;BMZ_PA_50_10;BMZ_PA_50_12,Not Critical,TCR_LCM_M_2,GTIZC_WZ,0,0,0,SI_133_U_LCM,R_111_LCM_134D_LCM;R_131_LCM_134D_LCM;R_111_LCM_134D_LCM_C;R_131_LCM_134D_LCM_C;R_111_LCM_141D_LCM;R_131_LCM_141D_LCM;R_111_LCM_141D_LCM_C;R_131_LCM_141D_LCM_C;R_16A_MDW_152A_LCM;R_16A_MDW_152A_LCM_C;R_15A_MDW_152A_LCM;R_15A_MDW_152A_LCM_C;R_16A_MDW_163A_LCM;R_16A_MDW_142A_LCM;R_16A_MDW_135A_LCM;R_16A_MDW_115A_LCM;R_16A_MDW_163A_LCM_C;R_16A_MDW_142A_LCM_C;R_16A_MDW_135A_LCM_C;R_16A_MDW_115A_LCM_C;R_16A_MDW_180A_LCM;R_16A_MDW_180A_LCM_C;R_15A_MDW_142A_LCM;R_15A_MDW_135A_LCM;R_15A_MDW_142A_LCM_C;R_15A_MDW_135A_LCM_C;R_125A_LCM_132A_LCM;R_125A_LCM_111_LCM;R_125A_132A_LCM_C;R_125A_LCM_111_LCM_C;R_125A_LCM_190A_LCM;R_125A_190A_LCM_C;R_111_LCM_125D_LCM;R_111_LCM_125D_LCM_C
2107,GTIZ_PA_W_2,BMZ_PA_9_1;BMZ_PA_50_4;BMZ_PA_9_2;BMZ_PA_50_14;BMZ_PA_9_0;BMZ_PA_8_1;BMZ_PA_50_2;BMZ_PA_50_6;BMZ_PA_50_8;BMZ_PA_8_2,Not Critical,TCR_LCM_M_1,GTIZC_WZ,0,0,0,SI_133_D_LCM;SI_140_D_LCM;SI_160_375_D_LCM;SI_160_D_LCM,R_24_SLW_190D_LCM;R_24_SLW_190D_LCM_C;R_12_SLW_121D_LCM;R_12_SLW_121D_LCM_C;R_113A_LCM_121A_LCM;R_113A_LCM_190A_LCM;R_113A_190A_LCM_C;R_170_LCM_190A_LCM;R_170_LCM_121A_LCM;R_170_190A_LCM_C;R_170_121A_LCM_C;R_113A_121A_LCM_C
2108,GTIZ_PA_W_3,BMZ_PA_50_16;BMZ_PA_5_0;BMZ_PA_6_0,Not Critical,TCR_LCM_M_1,GTIZC_WZ,0,0,0,0,R_111_LCM_161D_LCM;R_131_LCM_161D_LCM;R_111_LCM_161D_LCM_C;R_131_LCM_161D_LCM_C;R_16A_MDW_152A_LCM;R_16A_MDW_152A_LCM_C;R_15A_MDW_152A_LCM;R_15A_MDW_152A_LCM_C;R_16A_MDW_163A_LCM;R_16A_MDW_163A_LCM_C;R_15A_MDW_163A_LCM;R_15A_MDW_163A_LCM_C
2109,GTIZ_CT_W_44,BMZ_CT_2_44,Not Critical,TCR_WPP_M_1A_R,GTIZC_WZ,0,0,0,SI_12_U_WPP;SI_14_D_WPP,R_11_WPP_16_WPP;R_11_WPP_16_WPP_C;R_17_WPP_10_WPP;R_17_WPP_10_WPP_C
2110,GTIZ_RG_W_11,BMZ_RG_1_11,Not Critical,TCR_SET_S_4A_R,GTIZC_WZ,0,0,0,SI_120_D_ZD;SI_57_U_ZD,R_17_ZD_122_ZD
2111,GTIZ_PA_W_5,BMZ_PA_4_1,Not Critical,TCR_LCM_M_1,GTIZC_WZ,0,0,0,SI_114_421_D_LCM;SI_114_D_LCM,R_131_LCM_113D_LCM;R_131_LCM_113D_LCM_C;R_111_LCM_113D_LCM;R_111_LCM_113D_LCM_C
2112,GTIZ_PA_W_6,BMZ_PA_50_9;BMZ_PA_50_7;BMZ_PA_3_3;BMZ_PA_4_2;BMZ_PA_50_5,Not Critical,TCR_LCM_M_1,GTIZC_WZ,0,0,0,SI_114_U_LCM;SI_164_U_LCM,R_152D_LCM_15D_MDW;R_152D_LCM_15D_MDW_C;R_142D_LCM_15D_MDW;R_142D_LCM_15D_MDW_C;R_135D_LCM_15D_MDW;R_135D_LCM_15D_MDW_C;R_15A_MDW_163A_LCM;R_15A_MDW_163A_LCM_C;R_15A_MDW_142A_LCM;R_15A_MDW_135A_LCM;R_15A_MDW_142A_LCM_C;R_15A_MDW_135A_LCM_C;R_15A_MDW_152A_LCM;R_15A_MDW_152A_LCM_C;R_15A_MDW_180A_LCM;R_15A_MDW_115A_LCM;R_15A_MDW_180A_LCM_C;R_15A_MDW_115A_LCM_C;R_16A_MDW_163A_LCM;R_16A_MDW_152A_LCM;R_16A_MDW_142A_LCM;R_16A_MDW_135A_LCM;R_16A_MDW_115A_LCM;R_16A_MDW_163A_LCM_C;R_16A_MDW_152A_LCM_C;R_16A_MDW_142A_LCM_C;R_16A_MDW_135A_LCM_C;R_16A_MDW_115A_LCM_C;R_16A_MDW_180A_LCM;R_16A_MDW_180A_LCM_C
