ID,Name,Track_ID,KpValue,KpCorrected_Trolley_Value,SSP_Characteristics_ID,Train_Formation_Characteristics_ID_List,Accuracy_Required,Direction,Secondary_stopping_type,D_Min_Secondary_Piloting,D_Max_Secondary_Piloting
2572,SSP_ZD_151E_U,TR_S_1799_EOT_ZD,947253,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2573,SSP_ZD_151E_D,TR_S_1799_EOT_ZD,944153,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2574,SSP_ZD_152A_U,TR_S_1799_EOT_ZD,950553,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2575,SSP_ZD_152A_D,TR_S_1799_EOT_ZD,947453,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2576,SSP_ZD_152B_U,TR_S_1799_EOT_ZD,953753,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2577,SSP_ZD_152B_D,TR_S_1799_EOT_ZD,950653,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2578,SSP_ZD_152C_U,TR_S_1799_EOT_ZD,956953,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2579,SSP_ZD_152C_D,TR_S_1799_EOT_ZD,953853,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2580,SSP_ZD_152D_U,TR_S_1799_EOT_ZD,960153,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2581,SSP_ZD_152D_D,TR_S_1799_EOT_ZD,957053,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2582,SSP_ZD_160A_U,TR_S_1915_ZD,935474,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2583,SSP_ZD_160A_D,TR_S_1915_ZD,932374,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2584,SSP_ZD_160B_U,TR_S_1915_ZD,938674,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2585,SSP_ZD_160B_D,TR_S_1915_ZD,935574,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2586,SSP_ZD_160C_U,TR_S_1915_ZD,941874,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2587,SSP_ZD_160C_D,TR_S_1915_ZD,938774,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2588,SSP_ZD_160D_U,TR_S_1915_ZD,945074,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2589,SSP_ZD_160D_D,TR_S_1915_ZD,941974,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2590,SSP_ZD_160E_U,TR_S_1915_ZD,948274,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2591,SSP_ZD_160E_D,TR_S_1915_ZD,945174,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2592,SSP_ZD_161A_U,TR_S_1915_ZD,951574,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2593,SSP_ZD_161A_D,TR_S_1915_ZD,948474,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2594,SSP_ZD_161B_U,TR_S_1915_ZD,954774,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2595,SSP_ZD_161B_D,TR_S_1915_ZD,951674,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2596,SSP_ZD_161C_U,TR_S_1915_ZD,957974,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2597,SSP_ZD_161C_D,TR_S_1915_ZD,954874,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2598,SSP_ZD_161D_U,TR_S_1915_ZD,961174,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2599,SSP_ZD_161D_D,TR_S_1915_ZD,958074,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2600,SSP_ZD_154A_U,TR_S_1799_EOT_ZD,976744,0,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2602,SSP_ZD_102A_U,TR_S_1831A_ZD,866455,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2603,SSP_ZD_102A_D,TR_S_1831A_ZD,863355,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2604,SSP_ZD_102B_U,TR_S_1831A_ZD,869693,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2605,SSP_ZD_102B_D,TR_S_1831A_ZD,866555,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2606,SSP_ZD_102C_U,TR_S_1831A_ZD,872915,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2607,SSP_ZD_102C_D,TR_S_1831A_ZD,869793,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2608,SSP_ZD_102D_U,TR_S_1831A_ZD,876115,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2609,SSP_ZD_102D_D,TR_S_1831A_ZD,873015,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2626,SSP_OAS_3_U_1,TR_3A_SLW_ZD,591544,5,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2627,SSP_OAS_3_U_2,TR_3A_SLW_ZD,593092,-45,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
2628,SSP_OAS_3_U_3,TR_3A_SLW_ZD,594640,-16,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
2629,SSP_OAS_3_U_4,TR_3A_SLW_ZD,596189,2,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2630,SSP_OAS_3_D_1,TR_3A_SLW_ZD,588715,-30,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
2631,SSP_OAS_3_D_2,TR_3A_SLW_ZD,587167,24,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
2632,SSP_OAS_3_D_3,TR_3A_SLW_ZD,585619,-7,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
2633,SSP_OAS_3_D_4,TR_3A_SLW_ZD,584070,-35,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2634,SSP_OAS_15_U_1,TR_6A_MDW_OAS,660027,276,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2635,SSP_OAS_15_U_2,TR_6A_MDW_OAS,661576,297,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
2636,SSP_OAS_15_U_3,TR_6A_MDW_OAS,663124,322,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
2637,SSP_OAS_15_U_4,TR_6A_MDW_OAS,664672,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2638,SSP_OAS_15_D_1,TR_6A_MDW_OAS,656931,293,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
2639,SSP_OAS_15_D_2,TR_6A_MDW_OAS,655382,344,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
2640,SSP_OAS_15_D_3,TR_6A_MDW_OAS,653834,320,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
2641,SSP_OAS_15_D_4,TR_6A_MDW_OAS,652286,356,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2642,SSP_OAS_6_U_1,TR_4A_SLW_ZD,592106,-28,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2643,SSP_OAS_6_U_2,TR_4A_SLW_ZD,593654,-80,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
2644,SSP_OAS_6_U_3,TR_4A_SLW_ZD,595202,-58,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
2645,SSP_OAS_6_U_4,TR_4A_SLW_ZD,596751,-40,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2646,SSP_OAS_6_D_1,TR_4A_SLW_ZD,589133,-51,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Down,false,0,0
2647,SSP_OAS_6_D_2,TR_4A_SLW_ZD,587585,1,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Down,false,0,0
2648,SSP_OAS_6_D_3,TR_4A_SLW_ZD,586037,-15,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Down,false,0,0
2649,SSP_OAS_6_D_4,TR_4A_SLW_ZD,584488,-34,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2650,SSP_RAI_1A_U_1,TR_3A_SLW_ZD,813822,-69,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2651,SSP_RAI_1A_U_2,TR_3A_SLW_ZD,816919,-25,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
2652,SSP_RAI_1A_U_3,TR_3A_SLW_ZD,820015,16,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
2653,SSP_RAI_1A_U_4,TR_3A_SLW_ZD,823112,-14,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2654,SSP_RAI_1A_D,TR_3A_SLW_ZD,810687,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2655,SSP_RAI_2A_U_1,TR_4A_SLW_ZD,814838,8,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2656,SSP_RAI_2A_U_2,TR_4A_SLW_ZD,817935,52,SSPC_ALL,TRFC_S1S2_2;TRFC_S3M4_2,Strategy_1,Up,false,0,0
2657,SSP_RAI_2A_U_3,TR_4A_SLW_ZD,821031,27,SSPC_ALL,TRFC_S1S2_3;TRFC_S3M4_3,Strategy_1,Up,false,0,0
2658,SSP_RAI_2A_U_4,TR_4A_SLW_ZD,824128,2,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_4;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2659,SSP_RAI_2A_D,TR_4A_SLW_ZD,811741,98,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2660,SSP_MDW_16D_U,TR_6C_MDW_MDW,606998,-36,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2661,SSP_GPP_16_U,TR_6E_DMZ_GPP,1020199,-43,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2662,SSP_ZD_17_U_1,TR_3A_SLW_ZD,926791,-129,SSPC_ALL,TRFC_S1S2_1;TRFC_S3M4_1,Strategy_1,Up,false,0,0
2663,SSP_LCM_180A_D,TR_S_421_LCM,546164,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2664,SSP_LCM_180B_D,TR_S_421_LCM,549364,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2665,SSP_LCM_180C_D,TR_S_421_LCM,552564,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2666,SSP_LCM_180D_D,TR_S_421_LCM,555764,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2668,SSP_LCM_190A_U,TR_S_315_EOS_SLW,486515,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2669,SSP_LCM_190A_D,TR_S_315_EOS_SLW,483415,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2673,SSP_ATB_GPP_16_D_M5M6,TR_6E_DMZ_GPP,1020759,0,SSPC_ALL,TRFC_M5M6,Strategy_1,Down,false,0,0
2674,SSP_ATB_GN_16_D_M5M6,TR_2A_CS_GN,1238998,0,SSPC_ALL,TRFC_M5M6,Strategy_1,Down,false,0,0
2675,SSP_SLW_2_D,TR_2A_CS_GN,313507,11,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2676,SSP_SLW_1_D,TR_1A_CS_GN,313507,-45,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2677,SSP_PP_WPP_1_U,TR_1A_CS_GN,101754,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2678,SSP_PP_WPP_1_D,TR_1A_CS_GN,84865,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2679,SSP_PP_WPP_2_U,TR_2A_CS_GN,101922,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2680,SSP_PP_WPP_2_D,TR_2A_CS_GN,85325,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2681,SSP_PP_WPP_5_U,TR_1A_CS_GN,158777,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2682,SSP_PP_WPP_5_D,TR_1A_CS_GN,142172,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2683,SSP_PP_WPP_6_U,TR_2A_CS_GN,158477,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2684,SSP_PP_WPP_6_D,TR_2A_CS_GN,141666,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2685,SSP_PP_WPP_11_U,TR_1A_CS_GN,226090,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2686,SSP_PP_WPP_11_D,TR_1A_CS_GN,211708,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2687,SSP_PP_WPP_10_U,TR_2A_CS_GN,226091,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2688,SSP_PP_WPP_10_D,TR_2A_CS_GN,211651,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2689,SSP_PP_WPP_17_U,TR_1A_CS_GN,311814,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2690,SSP_PP_WPP_17_D,TR_1A_CS_GN,295215,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2691,SSP_PP_WPP_16_U,TR_2A_CS_GN,311754,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
2692,SSP_PP_WPP_16_D,TR_2A_CS_GN,295151,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Down,false,0,0
2693,SSP_PP_SLW_8_U,TR_2A_CS_GN,405111,0,SSPC_ALL,TRFC_M5M6;TRFC_S1S2_1;TRFC_S1S2_2;TRFC_S1S2_3;TRFC_S1S2_4;TRFC_S3M4_1;TRFC_S3M4_2;TRFC_S3M4_3;TRFC_S3M4_4,Strategy_1,Up,false,0,0
